pair_idx,layer,clean_text,target_word,target_position,baseline_sentiment,corrupt_sentiment,full_layer_effect,position_effect,control_effect,position_specificity,expected_flip
3,9,The cinema experience was spectacular,['spectacular',5,0.0011958862887695432,4.308942980202346e-09,0.0003264367114752531,0.0012557326117530465,0.9845518682850525,-0.9832961356732994,True
3,10,The cinema experience was spectacular,['spectacular',5,0.0011958862887695432,4.308942980202346e-09,0.001179875649540918,0.000562844448722899,0.1635359887732193,-0.1629731443244964,True
3,11,The cinema experience was spectacular,['spectacular',5,0.0011958862887695432,4.308942980202346e-09,0.001195881979826563,0.0011763080437958706,0.0,0.0011763080437958706,True
4,0,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.6111180186271667,0.03904169797897339,0.03904169797897339,0.0,True
4,1,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.7825414836406708,0.08808636665344238,0.08808636665344238,0.0,True
4,2,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.6916145980358124,0.012943744659423828,0.012943744659423828,0.0,True
4,3,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.8469798117876053,0.01679980754852295,0.01679980754852295,0.0,True
4,4,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.8013875484466553,0.005297183990478516,0.005297183990478516,0.0,True
4,5,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.8603197634220123,0.001282036304473877,0.001282036304473877,0.0,True
4,6,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.8522984236478806,0.010409891605377197,0.010409891605377197,0.0,True
4,7,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.9267207384109497,0.011706948280334473,0.011706948280334473,0.0,True
4,8,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.9764861017465591,0.012054800987243652,0.012054800987243652,0.0,True
4,9,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.9863372960826382,0.012242376804351807,0.012242376804351807,0.0,True
4,10,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.9877121981062373,0.0122414231300354,0.0122414231300354,0.0,True
4,11,"Overall, dinner was superb",['superb',4,0.9877354502677917,6.520689765920906e-09,0.987735443747102,0.0,0.0,0.0,True
5,0,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.036734375171363354,0.5318363076075912,0.8877003556117415,-0.3558640480041504,True
5,1,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.019639334641397,0.32993683870881796,0.8806450730189681,-0.5507082343101501,True
5,2,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.010760045610368252,0.32160676177591085,0.8786210184916854,-0.5570142567157745,True
5,3,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.033432903699576855,0.21311718877404928,0.8851854568347335,-0.6720682680606842,True
5,4,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.1194025045260787,0.20753549691289663,0.8205874925479293,-0.6130519956350327,True
5,5,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.13344515021890402,0.08383659925311804,0.8012810712680221,-0.717444472014904,True
5,6,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.030963650904595852,0.08965486939996481,0.8692955737933517,-0.7796407043933868,True
5,7,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.005559529177844524,0.1831895923241973,0.9475579624995589,-0.7643683701753616,True
5,8,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.01078027335461229,0.03597718756645918,0.9138244157657027,-0.8778472281992435,True
5,9,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.012055701081408188,0.009716958971694112,0.7122158771380782,-0.7024989181663841,True
5,10,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.012160105117345665,0.011699164257152006,0.07719723042100668,-0.06549806616385467,True
5,11,I found it spectacular,['spectacular',4,0.012165986932814121,1.2111939895476098e-07,0.012165865813415166,0.011683630582410842,0.0,0.011683630582410842,True
6,0,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.1441153883934021,0.12965303659439087,0.17916274070739746,-0.04950970411300659,True
6,1,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.09376341104507446,0.21874642372131348,0.18333083391189575,0.035415589809417725,True
6,2,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.15853607654571533,0.3728087246417999,0.22008764743804932,0.1527210772037506,True
6,3,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.251600444316864,0.4155716598033905,0.2182735800743103,0.1972980797290802,True
6,4,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.009411275386810303,0.21144461631774902,0.2214028239250183,-0.009958207607269287,True
6,5,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.007132351398468018,0.2332683801651001,0.22490590810775757,0.00836247205734253,True
6,6,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.2674076557159424,0.48923927545547485,0.2244454026222229,0.26479387283325195,True
6,7,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.6428832560777664,0.6095193028450012,0.22743892669677734,0.3820803761482239,True
6,8,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.7171520814299583,0.7561819395050406,0.22771573066711426,0.5284662088379264,True
6,9,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.7635353319346905,0.7682410872075707,0.22907042503356934,0.5391706621740013,True
6,10,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.7701539432746358,0.7703721730504185,0.22560149431228638,0.5447706787381321,True
6,11,Our dining experience was spectacular,['spectacular',5,0.7707726955413818,6.453457785937644e-07,0.7707720501956032,0.7707647760735199,0.0,0.7707647760735199,True
7,0,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.2832690654322505,0.2832690654322505,0.8911326704546809,-0.6078636050224304,True
7,1,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.2507850406691432,0.2507850406691432,0.8496935544535518,-0.5989085137844086,True
7,2,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.11535646300762892,0.11535646300762892,0.7666175542399287,-0.6512610912322998,True
7,3,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.21114355605095625,0.21114355605095625,0.8799530444666743,-0.6688094884157181,True
7,4,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.19427708070725203,0.19427708070725203,0.8933926401659846,-0.6991155594587326,True
7,5,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.05222185607999563,0.05222185607999563,0.8731857119128108,-0.8209638558328152,True
7,6,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.0012431787326931953,0.0012431787326931953,0.9014076171442866,-0.9001644384115934,True
7,7,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.0010646311566233635,0.0010646311566233635,0.9289255915209651,-0.9278609603643417,True
7,8,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.0038574393838644028,0.0038574393838644028,0.9265170274302363,-0.9226595880463719,True
7,9,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.009188226875266992,0.009188226875266992,0.8378567276522517,-0.8286685007769847,True
7,10,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.009398697678989265,0.009398697678989265,0.1430030046030879,-0.13360430692409864,True
7,11,I found the film quite incredible,['incredible',6,0.009405714459717274,2.4648707963592642e-08,0.00940568981100931,0.00940568981100931,0.0,0.00940568981100931,True
8,0,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.39443587604910135,0.39443587604910135,0.9103144342079759,-0.5158785581588745,True
8,1,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.2643768722191453,0.2643768722191453,0.8935264283791184,-0.6291495561599731,True
8,2,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.16516529861837626,0.16516529861837626,0.8457065159454942,-0.6805412173271179,True
8,3,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.2125516915693879,0.2125516915693879,0.7915964061394334,-0.5790447145700455,True
8,4,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.22599601093679667,0.22599601093679667,0.6503693396225572,-0.4243733286857605,True
8,5,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.164473214186728,0.164473214186728,0.6792085105553269,-0.5147352963685989,True
8,6,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.010150550864636898,0.010150550864636898,0.6710474425926805,-0.6608968917280436,True
8,7,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.007175230421125889,0.007175230421125889,0.8568123513832688,-0.8496371209621429,True
8,8,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.006848657503724098,0.006848657503724098,0.8341141873970628,-0.8272655298933387,True
8,9,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.010385119312559254,0.010385119312559254,0.7706112796440721,-0.7602261603315128,True
8,10,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.01060907045393833,0.01060907045393833,0.09743473771959543,-0.0868256672656571,True
8,11,I found the service spectacular,['spectacular',5,0.01062054093927145,9.327055039420884e-08,0.010620447668721056,0.010620447668721056,0.0,0.010620447668721056,True
9,0,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.27362328371964395,0.27362328371964395,0.9596011897083372,-0.6859779059886932,True
9,1,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.2331173976417631,0.2331173976417631,0.9308852215763181,-0.697767823934555,True
9,2,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.15800834796391428,0.15800834796391428,0.9384897609706968,-0.7804814130067825,True
9,3,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.19055972597561777,0.19055972597561777,0.9718318243976682,-0.7812720984220505,True
9,4,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.1460519095417112,0.1460519095417112,0.9764538069721311,-0.8304018974304199,True
9,5,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.11381797096692026,0.11381797096692026,0.9897457619663328,-0.8759277909994125,True
9,6,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.001471419120207429,0.001471419120207429,0.9815007706638426,-0.9800293515436351,True
9,7,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.0005324070807546377,0.0005324070807546377,0.98796322545968,-0.9874308183789253,True
9,8,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.0018582901102490723,0.0018582901102490723,0.9869136472698301,-0.985055357159581,True
9,9,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.0027552226915759093,0.0027552226915759093,0.8175100346561521,-0.8147548119645762,True
9,10,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.0027599529059187944,0.0027599529059187944,0.13645980856381357,-0.13369985565789477,True
9,11,I thought the film was outstanding,['outstanding',6,0.002760086441412568,6.72975453142044e-10,0.002760085768437115,0.002760085768437115,0.0,0.002760085768437115,True
10,0,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.6155209243297577,0.6155209243297577,0.12047731876373291,0.4950436055660248,True
10,1,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.7407361567020416,0.7407361567020416,0.11622375249862671,0.6245124042034149,True
10,2,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.7096159160137177,0.7096159160137177,0.026622533798217773,0.6829933822154999,True
10,3,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.9133099988102913,0.9133099988102913,0.033473193645477295,0.879836805164814,True
10,4,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.7936815917491913,0.7936815917491913,0.014071285724639893,0.7796103060245514,True
10,5,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.8783571347594261,0.8783571347594261,0.01744222640991211,0.860914908349514,True
10,6,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.9075065404176712,0.9075065404176712,0.002420783042907715,0.9050857573747635,True
10,7,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.9755341466516256,0.9755341466516256,0.005412757396697998,0.9701213892549276,True
10,8,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.9920901863370091,0.9920901863370091,0.00014889240264892578,0.9919412939343601,True
10,9,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.992783765475906,0.992783765475906,0.0050269365310668945,0.9877568289448391,True
10,10,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.992861608843441,0.992861608843441,0.004811465740203857,0.9880501431032371,True
10,11,This item is excellent,['excellent',4,0.9928632378578186,1.2402442450820672e-07,0.9928631138333941,0.9928631138333941,0.0,0.9928631138333941,True
11,0,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.6585815977305174,0.6585815977305174,0.9262671303004026,-0.26768553256988525,True
11,1,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.4491953384131193,0.4491953384131193,0.8847789596766233,-0.43558362126350403,True
11,2,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.36013968102633953,0.36013968102633953,0.9208822678774595,-0.56074258685112,True
11,3,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.3751571010798216,0.3751571010798216,0.936544818803668,-0.5613877177238464,True
11,4,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.6343946289271116,0.6343946289271116,0.9691732358187437,-0.3347786068916321,True
11,5,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.4926107954233885,0.4926107954233885,0.9761414956301451,-0.4835307002067566,True
11,6,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.03928595222532749,0.03928595222532749,0.9737790655344725,-0.934493113309145,True
11,7,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.01800606958568096,0.01800606958568096,0.971727354452014,-0.953721284866333,True
11,8,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.009401573799550533,0.009401573799550533,0.9705288242548704,-0.9611272504553199,True
11,9,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.018622999516082928,0.018622999516082928,0.9686183165758848,-0.9499953170598019,True
11,10,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.019065899202814762,0.019065899202814762,0.5918132495135069,-0.5727473503106921,True
11,11,The cinema experience was superb,['superb',5,0.01906980760395527,1.215950273802946e-08,0.01906979544445253,0.01906979544445253,0.0,0.01906979544445253,True
12,0,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.6241668164730072,0.6241668164730072,0.11381959915161133,0.5103472173213959,True
12,1,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.8418281227350235,0.8418281227350235,0.1374414563179016,0.7043866664171219,True
12,2,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.803734689950943,0.803734689950943,0.04934960603713989,0.7543850839138031,True
12,3,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.8120264112949371,0.8120264112949371,0.028022944927215576,0.7840034663677216,True
12,4,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.4229910373687744,0.4229910373687744,0.006464719772338867,0.41652631759643555,True
12,5,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.3569561243057251,0.3569561243057251,0.0020906925201416016,0.3548654317855835,True
12,6,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.6878092586994171,0.6878092586994171,0.0001329183578491211,0.687676340341568,True
12,7,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.8585074990987778,0.8585074990987778,7.033348083496094e-06,0.8585004657506943,True
12,8,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.8280144035816193,0.8280144035816193,1.1920928955078125e-07,0.8280142843723297,True
12,9,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.9729919191449881,0.9729919191449881,3.5762786865234375e-07,0.9729915615171194,True
12,10,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.9936731136403978,0.9936731136403978,3.5762786865234375e-07,0.9936727560125291,True
12,11,The meal was absolutely excellent,['excellent',5,0.9999996423721313,5.6902597862062976e-05,0.9999427397742693,0.9999427397742693,0.0,0.9999427397742693,True
13,0,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.6233574151992798,0.07377862930297852,0.07377862930297852,0.0,True
13,1,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.7947808802127838,0.10011398792266846,0.10011398792266846,0.0,True
13,2,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.7038539946079254,0.024164557456970215,0.024164557456970215,0.0,True
13,3,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.8592192083597183,0.022436320781707764,0.022436320781707764,0.0,True
13,4,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.8136269450187683,0.009858548641204834,0.009858548641204834,0.0,True
13,5,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.8725591599941254,0.004628002643585205,0.004628002643585205,0.0,True
13,6,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.8645378202199936,0.00025790929794311523,0.00025790929794311523,0.0,True
13,7,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.9389601349830627,2.384185791015625e-07,2.384185791015625e-07,0.0,True
13,8,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.9887254983186722,2.288818359375e-05,2.288818359375e-05,0.0,True
13,9,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.9985766926547512,2.5033950805664062e-05,2.5033950805664062e-05,0.0,True
13,10,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.9999515946783504,2.5033950805664062e-05,2.5033950805664062e-05,0.0,True
13,11,"Overall, dinner was fantastic",['fantastic',4,0.9999748468399048,6.520689765920906e-09,0.999974840319215,0.0,0.0,0.0,True
14,0,The meal was absolutely excellent,['excellent',5,0.9999996423721313,3.540881607477786e-06,0.5836602747440338,0.5836602747440338,0.11381959915161133,0.4698406755924225,True
14,1,The meal was absolutely excellent,['excellent',5,0.9999996423721313,3.540881607477786e-06,0.7836425304412842,0.7836425304412842,0.1374414563179016,0.6462010741233826,True
14,2,The meal was absolutely excellent,['excellent',5,0.9999996423721313,3.540881607477786e-06,0.7155888974666595,0.7155888974666595,0.04934960603713989,0.6662392914295197,True
14,3,The meal was absolutely excellent,['excellent',5,0.9999996423721313,3.540881607477786e-06,0.8334561884403229,0.8334561884403229,0.028022944927215576,0.8054332435131073,True
14,4,The meal was absolutely excellent,['excellent',5,0.9999996423721313,3.540881607477786e-06,0.5571177303791046,0.5571177303791046,0.006464719772338867,0.5506530106067657,True
